price,address,postal_code,bed,full_bath,half_bath,property_area,property_type
709900,52 ST MORITZ TERR SW,T3H 5Y1,4.0,3.0,1.0,2175.0,house
359900,322 Harvest Hills WY NE,T3K 2P3,3.0,2.0,1.0,1501.0,townhouse
1075000,1804 - 788 12 AVE SW,T2R 0H1,3.0,3.0,1.0,1887.0,condo
749900,126 DISCOVERY RIDGE WAY SW,T3H 5G4,4.0,2.0,1.0,2423.0,house
395700,129 BRANIFF CRES SW,T2W 2M3,5.0,3.0,,1197.0,house
185000,2211 - 11 MAHOGANY ROW SE,T3M 2L6,1.0,1.0,,625.0,condo
309900,18 DOVERCLIFFE CLOSE SE,T2B 1W3,3.0,2.0,,915.0,house
634900,14 CRANBROOK PK SE,T3M 3B8,3.0,2.0,1.0,2463.0,house
668000,1315 2 ST NW,T2M 2V9,3.0,3.0,1.0,1550.0,house
274900,91 MCKENZIE TOWNE GA SE,T2Z 4G1,2.0,2.0,1.0,1034.0,townhouse
417750,69 COVECREEK MEWS NE,T3K 0V8,4.0,2.0,1.0,1760.0,house
969900,102 41 AVE SW,T2S 0Z2,5.0,2.0,,1435.0,house
1198000,6725 LEPINE CRT SW,T3E 6G4,6.0,2.0,2.0,2696.0,house
1399900,3921 16A ST SW,T2T 4K9,4.0,3.0,1.0,2606.0,house
260000,301 - 1735 11 AVE SW,T3C 3S9,2.0,1.0,,938.0,condo
539900,9 SAGE MEADOWS PK NW,T3P 0Y3,3.0,2.0,1.0,2233.0,house
349900,108 WALGROVE DR SE,T2X 2H7,3.0,2.0,1.0,1296.0,house
600000,10 NEW PL SE,T2G 3Y2,,,,,
1289000,2325 WESTMOUNT RD NW,T2N 3N7,5.0,4.0,1.0,2816.0,house
4199000,1028 BEL AIRE DR SW,T2V 2B9,5.0,4.0,2.0,4134.0,house
559900,12485 CRESTMONT BLVD SW,T3B 5Z8,5.0,3.0,1.0,2452.0,house
241500,105 - 12 SAGE HILL TERR NW,T3R 0W6,2.0,2.0,,789.0,condo
529900,1421 27 ST SW,T3C 1L4,5.0,2.0,,1147.0,house
284900,3104 109 AVE SW,T2W 3H2,2.0,1.0,1.0,787.0,house
699900,3320 COPITHORNE RD NW,T2L 0L3,5.0,2.0,1.0,1196.0,house
699999,121 WENTWORTH WAY SW,T3H 5B2,4.0,3.0,1.0,2345.0,house
199000,209 - 17 COUNTRY VILLAGE BAY NE,T3K 5Z3,2.0,2.0,,846.0,condo
600000,5 NEW PL SE,T2G 3Y2,,,,,
600000,6 NEW PL SE,T2G 3Y2,,,,,
600000,8 NEW PL SE,T2G 3Y2,,,,,
600000,7 NEW PL SE,T2G 3Y2,,,,,
349900,112 WALGROVE DR SE,T2X 2H7,3.0,2.0,1.0,1258.0,house
280000,107 - 39 QUARRY GATE SE,T2C 5P4,1.0,1.0,,720.0,condo
539900,#503/504 3204 RIDEAU PL SW,T2S 1Z2,2.0,2.0,,1527.0,condo
268000,1002 - 1140 15 AVE SW,T2R 1K6,1.0,1.0,1.0,1162.0,condo
568000,1087 ACADIA DR SE,T2J 0E4,5.0,3.0,1.0,1745.0,house
289900,95 ABADAN CRES NE,T2A 6P1,3.0,1.0,1.0,1266.0,house
264000,205 - 4 SAGE HILL TERR NW,T3R 0W4,2.0,2.0,,803.0,condo
825000,83 PATTERSON CRES SW,T3H 2B9,5.0,3.0,1.0,3048.0,house
409900,203 LYNNVIEW CRES SE,T2C 1T8,3.0,2.0,,950.0,house
449900,1104 - 530 12 AVE SW,T2R 0B1,2.0,2.0,,1097.0,condo
500000,15 ROYAL ELM BAY NW,T3G 5M3,4.0,3.0,1.0,1466.0,house
898000,2830 PARKDALE BLVD NW,T2N 3S8,4.0,4.0,1.0,2250.0,house
1099990,5 ELMONT DR SW,T3H 0L8,4.0,3.0,1.0,3324.0,house
299900,101 - 70 ROYAL OAK PLAZA NW,T3G 0C6,2.0,2.0,,973.0,condo
499900,507 - 560 6 AVE SE,T2G 1K7,2.0,2.0,,1035.0,condo
269000,6 QUEEN ANNE CL SE,T2J 6N6,3.0,1.0,1.0,1079.0,townhouse
320000,235 HAWKSTONE MR NW,T3G 3X2,3.0,2.0,1.0,1343.0,townhouse
729000,187 AUBURN BAY AVE SE,T3M 2E8,5.0,3.0,1.0,2506.0,house
634900,34 CRANBROOK PL SE,T3M 1S5,3.0,2.0,1.0,2309.0,house
339000,511 - 30 BRENTWOOD COMMON NW,T2L 2L8,2.0,1.0,,520.0,condo
199000,2311 - 43 COUNTRY VILLAGE LANE NE,T3K 0G2,2.0,2.0,,839.0,condo
499900,1 - 806 4 ST NE,T2E 3T1,3.0,2.0,1.0,1836.0,house
399999,19 Aspen Hills CM SW,T3H 0R7,3.0,2.0,1.0,1081.0,townhouse
669900,2229 26 AVE SW,T2T 1E9,4.0,3.0,1.0,1685.0,house
249900,217 COPPERFIELD BV SE,T2Z 4Z4,2.0,2.0,1.0,1140.0,townhouse
344900,601 - 8000 WENTWORTH DR SW,T3H 5K8,3.0,2.0,,1194.0,townhouse
299900,540 - 26 VAL GARDENA VIEW SW,T3H 5Z5,2.0,2.0,,850.0,condo
375000,232 - 721 4 ST NE,T2E 3S7,2.0,2.0,,951.0,condo
679900,14 VARBAY PL NW,T3A 0C8,4.0,3.0,1.0,1414.0,house
759900,202 MAHOGANY PL SE,T3M 1W3,3.0,2.0,1.0,1724.0,house
775000,88 BROWN CRES NW,T2L 1N5,4.0,3.0,,1271.0,house
259900,101 - 488 7 AVE NE,T2E 0N2,2.0,1.0,,674.0,condo
849000,921 36 ST NW,T2N 3A9,4.0,3.0,1.0,1780.0,house
499900,4029 79 ST NW,T3B 2N9,4.0,3.0,1.0,1490.0,house
609000,8 WESTON PL SW,T3H 5N7,3.0,2.0,1.0,1796.0,house
499900,1031 16A ST NE,T2E 4T3,3.0,2.0,1.0,1691.0,house
525000,139 COUTURE CR SW,T3E 7R3,3.0,2.0,1.0,1670.0,townhouse
389801,801 - 303 13 AVE SW,T2R 0Y9,2.0,2.0,,842.0,condo
195000,402 - 7210 80 AVE NE,T3J 0N7,2.0,2.0,,972.0,condo
725000,24 PROMINENCE PT SW,T3H 3E8,3.0,2.0,1.0,1694.0,house
225000,220 - 3000 CITADEL MEADOW PT NW,T3G 5N5,2.0,2.0,,971.0,condo
179900,604 - 1015 14 AVE SW,T2R 0N9,1.0,1.0,,621.0,condo
289900,409 - 20 SETON PK SE,T3M 2V4,2.0,2.0,,919.0,condo
519900,2604 24 ST SW,T2T 5H9,4.0,2.0,,984.0,house
265000,103 - 1835 10 AVE SE,T2G 5N7,4.0,1.0,,1053.0,townhouse
934000,1714 26A ST SW,T3C 1L1,4.0,3.0,1.0,2040.0,house
635000,1036 78 AVE SW,T2V 0T8,4.0,2.0,,1456.0,house
774900,729 55 AVE SW,T2V 0G4,4.0,3.0,1.0,1774.0,house
519900,191 CRANSTON GATE SE,T3M 1L9,4.0,3.0,1.0,2229.0,house
549900,811 NEW BRIGHTON DR SE,T2Z 1A1,3.0,2.0,1.0,2584.0,house
549000,2324 16A ST SW,T2T 0N2,3.0,2.0,1.0,1673.0,townhouse
395000,23 MARTIN CROSSING PK NE,T3J 3N6,3.0,2.0,1.0,1276.0,house
185000,202 - 809 4 ST NE,T2E 3S9,2.0,1.0,,724.0,condo
1988000,118 SLOPES PT SW,T3H 3Y9,4.0,4.0,1.0,3618.0,house
373500,1206 - 1500 7 ST SW,T2R 1A7,2.0,2.0,,796.0,condo
849000,349 DISCOVERY RIDGE WAY SW,T3H 5S8,3.0,3.0,,1855.0,house
729900,155 CITADEL GROVE NW,T3G 4G8,4.0,3.0,1.0,2129.0,house
724900,24 WOOD WILLOW PL SW,T2W 4H5,5.0,3.0,1.0,2687.0,house
14000000,16315 53 ST SW,T2Y 0N2,,,,,
488900,191 ELDORADO CLOSE NE,T1Y 6T5,4.0,2.0,1.0,2058.0,house
180000,201 - 2317 17A ST SW,T2T 4S3,1.0,1.0,,574.0,condo
360000,1607 - 325 3 ST SE,T2G 0T9,2.0,2.0,,862.0,condo
259000,20 - 133 ROCKYLEDGE VIEW NW,T3G 5X2,2.0,2.0,1.0,920.0,townhouse
17000,211 - 6220 17 AVE SE,T2A 0W6,2.0,1.0,,715.0,
440000,#108  Cougar Ridge LD SW,T3H 0X8,4.0,2.0,1.0,1590.0,townhouse
1199000,143 CRANBROOK DR SE,T3M 2S7,3.0,3.0,1.0,2254.0,house
163000,202 - 4455 C GREENVIEW DR NE,T2E 6M1,1.0,1.0,,700.0,condo
596900,61 RED EMBERS MANOR NE,T3N 1K7,3.0,2.0,1.0,2376.0,house
269900,1206 - 7451 SPRINGBANK BLVD SW,T3H 4K5,2.0,2.0,,980.0,condo
629000,18 RED SKY PATH NE,T3N 0V6,4.0,4.0,,2596.0,house
224900,58 - 4360 58 ST NE,T1Y 4S4,3.0,1.0,1.0,974.0,townhouse
569900,1855 12 ST NW,X0X 0X0,3.0,3.0,1.0,1242.0,townhouse
529900,121 ROCKYSPRING TERR NW,T3G 5Z7,4.0,3.0,1.0,1991.0,house
25000,278 - 6220 17 AVE SE,T2A 0W6,2.0,1.0,,960.0,
569900,2035 27 ST SW,T3E 2E8,2.0,1.0,1.0,1160.0,house
399000,5407 14 AVE SE,T2A 0L4,5.0,2.0,,1040.0,house
557000,6 AUBURN GLEN CIR SE,T3M 0K7,3.0,2.0,1.0,2280.0,house
639900,127 CHINOOK DR SW,T2V 2P8,4.0,1.0,1.0,1839.0,house
375000,510 - 777 3 AVE SW,T2P 0G8,2.0,2.0,1.0,1279.0,condo
519900,259 18 AVE NE,T2E 1N3,3.0,2.0,,876.0,house
500000,5071 NORRIS RD NW,T2K 5R6,2.0,3.0,,1844.0,house
259000,33 ROYAL BIRCH MT NW,T3G 5W7,2.0,1.0,,985.0,townhouse
995000,1905 - 108 9 AVE SW,T2P 0S9,2.0,2.0,1.0,1657.0,condo
419900,503 - 1726 14 AVE NW,T2N 4Y8,2.0,2.0,,1083.0,condo
364900,206 - 530 12 AVE SW,T2R 0B1,1.0,1.0,1.0,920.0,condo
349900,4508 72 ST NW,T3B 2L4,,,,,
164900,204 - 1717 12 ST SW,T2T 3N1,1.0,1.0,,472.0,condo
274900,301 - 1818 14 ST SW,T2T 3S9,2.0,1.0,1.0,828.0,condo
414900,25 - 2318 17 ST SE,T2G 5R5,4.0,3.0,1.0,1274.0,townhouse
364000,1103 - 10 AUBURN BAY AVE SE,T3M 0P6,3.0,2.0,1.0,1674.0,townhouse
262500,509 - 626 14 AVE SW,T2R 0X4,1.0,1.0,,513.0,condo
589900,17 SHERVIEW PT NW,T3R 0Y6,3.0,2.0,1.0,2129.0,house
589900,41 SHERVIEW PT NW,T3R 0Y6,3.0,2.0,1.0,2129.0,house
324900,18 ROCKY VISTA TC NW,T3G 5G6,2.0,2.0,,1153.0,townhouse
325000,201 SILVERADO PLAINS PA SW,T2X 1Y9,2.0,2.0,1.0,1522.0,townhouse
475000,291 AUBURN BAY BLVD SE,T3M 0C5,3.0,3.0,1.0,1864.0,house
628800,195 SHERVIEW HTS NW,T3R 0Y7,4.0,2.0,1.0,2561.0,house
650000,191 SAGE VALLEY GREEN NW,T3R 0H8,4.0,2.0,1.0,2461.0,house
532900,401 - 221 QUARRY WAY SE,T2C 5M7,2.0,2.0,,1265.0,condo
239800,6315 - 302 SKYVIEW RANCH DR NE,T3N 0P5,2.0,2.0,,878.0,condo
789900,41 CARNARVON WAY NW,T2K 1W5,4.0,3.0,,1168.0,house
1049000,532 9 AVE NE,T2E 0W1,5.0,3.0,1.0,2636.0,house
599900,15 - 118 STRATHCONA RD SW,T3H 1P3,2.0,3.0,,1230.0,house
234900,1006 - 39 HIDDEN CREEK PL NW,T3A 6B9,2.0,2.0,,969.0,townhouse
449000,5982 SADDLEHORN DR NE,T3J 4M4,5.0,3.0,1.0,1705.0,house
200000,508 - 812 14 AVE SW,T2R 0N6,1.0,1.0,,634.0,condo
649900,4119 Garrison BV SW,T2T 6G2,3.0,3.0,1.0,2001.0,townhouse
229900,76 - 4940 39 AVE SW,T3E 6M7,3.0,1.0,1.0,1253.0,townhouse
215000,2309 - 70 PANAMOUNT DR NW,T3K 5Z1,2.0,2.0,,830.0,condo
487500,1 - 1928 36 ST SW,T3E 2Y9,3.0,2.0,,1196.0,townhouse
348000,4 - 1760 8 AVE NW,T2N 1C2,3.0,2.0,1.0,1349.0,townhouse
1395000,1307 SHELBOURNE ST SW,T3C 3X1,5.0,3.0,1.0,2806.0,house
235000,309 - 9 COUNTRY VILLAGE BAY NE,T3K 5J8,2.0,2.0,,1045.0,condo
299900,167 CRANFORD Walk SE,T3M 0J1,2.0,2.0,,1126.0,townhouse
489000,1001 - 530 12 AVE SW,T2R 0B1,2.0,2.0,,1171.0,condo
879000,1429 10 AV SE,T2G 0X1,3.0,2.0,1.0,1582.0,townhouse
369900,184 BRABOURNE RD SW,T2W 2W3,4.0,3.0,,1882.0,house
950000,302 - 200 PATINA CRT SW,T3H 4K9,2.0,2.0,,2557.0,condo
260000,1311 EVANSTON SQ NW,T3P 0G9,2.0,2.0,1.0,981.0,townhouse
328888,112 PANATELLA Walk NW,T3K 0Z3,3.0,2.0,1.0,1223.0,townhouse
1695000,7 ASPEN MEADOWS MANOR SW,T3H 5Z7,6.0,5.0,1.0,3965.0,house
600000,103 - 680 PRINCETON WAY SW,T2P 5K2,2.0,2.0,,1251.0,condo
604900,158 CARRINGVUE MANOR NW,T3P 0W2,4.0,2.0,1.0,2370.0,house
210000,4304 - 279 COPPERPOND COMMON SE,T2Z 1J5,2.0,2.0,,805.0,condo
599900,68 NOLANCLIFF BAY NW,T3R 0T5,3.0,2.0,1.0,2315.0,house
649900,47 CORTINA VILLAS SW,T3H 0W8,4.0,3.0,,1219.0,house
229900,307 - 735 12 AVE SW,T2R 1J7,2.0,1.0,,894.0,condo
419900,653 REDSTONE DR NE,T3N 1L1,3.0,2.0,1.0,1433.0,house
249900,159 AUBURN MEADOWS WK SE,T3M 2E7,2.0,1.0,,696.0,townhouse
489999,12 MARSDEN RD NE,T2E 5P6,4.0,2.0,,1090.0,house
1550000,1622 5 ST NW,T2M 3C2,5.0,5.0,,3176.0,house
249900,1701 - 9803 24 ST SW,T2V 1S5,3.0,1.0,1.0,1223.0,townhouse
215000,203 - 540 5 AVE NE,T2E 0L2,1.0,1.0,,575.0,condo
439900,1316 - 95 BURMA STAR RD SW,T3E 8A9,2.0,2.0,,952.0,condo
424900,21 WALDEN GDNS SE,T2X 0N5,3.0,2.0,1.0,1695.0,house
330000,184 CASTLEBROOK DR NE,T3J 1V7,3.0,1.0,,1016.0,house
778000,142 SIERRA VISTA CLOSE SW,T3H 3B8,4.0,3.0,,1833.0,house
270000,3105 New Brighton GD SE,T2Z 0A4,3.0,1.0,1.0,1110.0,townhouse
675000,99 EDGEBROOK CLOSE NW,T3A 4W6,6.0,4.0,1.0,2655.0,house
548800,280 SKYVIEW SHORES MANOR NE,T3N 0H8,4.0,2.0,1.0,2430.0,house
633000,120 EDGEBROOK RISE NW,T3A 5A1,4.0,3.0,1.0,2378.0,house
848000,2216 33 ST SW,T3E 2T1,4.0,3.0,1.0,1877.0,house
350000,2205 - 1514 11 ST SW,T2R 1G9,2.0,2.0,,1118.0,condo
495000,9712 2 ST SE,T2J 0W2,4.0,3.0,,1078.0,house
220000,29 - 7172 COACH HILL RD SW,T3H 1C8,2.0,1.0,,851.0,townhouse
680000,14 - 2200 VARSITY ESTATES DR NW,T3B 4Z8,3.0,2.0,,2358.0,townhouse
299900,88 AUBURN BAY CM SE,T3M 0M4,2.0,2.0,1.0,1140.0,townhouse
2200000,2113 2 AVE NW,T2N 0G8,6.0,4.0,2.0,3625.0,house
714900,2014 34 ST SW,T3E 2W1,4.0,3.0,1.0,1962.0,house
984900,4009 17 ST SW,T2T 4P5,4.0,3.0,1.0,1832.0,house
868800,5223 CARNEY RD NW,T2L 1G1,5.0,3.0,,1523.0,house
599900,4708 CHARLESWOOD DR NW,T2L 2E5,5.0,2.0,1.0,1784.0,house
545000,92 RANGE GREEN NW,T3G 1H3,3.0,2.0,1.0,1835.0,house
269000,#125  Country Village CA NE,T3K 5K2,3.0,2.0,1.0,1580.0,townhouse
219000,15 - 99 ARBOUR LAKE RD NW,T3G 4E4,3.0,2.0,,1346.0,house
739900,240 AUBURN SPRINGS CLOSE SE,T3M 1L7,5.0,3.0,1.0,2647.0,house
619900,7800 SPRINGBANK WAY SW,T3H 4L8,4.0,3.0,1.0,2016.0,house
439000,37 SADDLECREST GREEN NE,T3J 5N4,3.0,2.0,1.0,1848.0,house
909500,2005 43 AVE SW,T2T 2N3,5.0,4.0,1.0,1940.0,house
1500000,1625 120 AV NE,T3K 2G3,,,,,
729900,1838 18 AVE NW,T2M 0X5,4.0,3.0,1.0,1827.0,house
2599500,460 AUBURN SHORES LANDNG SE,T3M 2G1,6.0,5.0,1.0,4008.0,house
414966,145 EVANSMEADE PT NW,T3P 1C4,3.0,3.0,1.0,1492.0,house
543900,202 - 821 77 ST SW,T3H 3V6,3.0,2.0,1.0,1362.0,townhouse
359000,202 - 823 5 AVE NW,T2N 0R5,1.0,2.0,,738.0,condo
469900,1946 29 ST SW,T3E 2J8,3.0,1.0,1.0,1469.0,townhouse
949900,2628 4 AVE NW,T2N 0P6,4.0,3.0,1.0,1976.0,house
189900,105 - 635 4 AVE NE,T2E 0J9,2.0,1.0,,863.0,condo
814900,15 DISCOVERY RIDGE LANE SW,T3H 4Y3,5.0,3.0,1.0,2400.0,house
899500,1621 WESTMOUNT RD NW,T2N 3M2,4.0,3.0,1.0,2015.0,house
1399900,3616 4 ST SW,T2S 1Y2,4.0,4.0,1.0,2392.0,house
1379000,39 ASPEN VISTA WAY SW,T3H 0Y7,5.0,4.0,1.0,3132.0,house
261900,409 - 10 WALGROVE WALK SE,T2X 4E3,2.0,2.0,,792.0,condo
312900,623 CRANBROOK WK SE,T3M 2V5,2.0,2.0,1.0,1119.0,townhouse
380900,14 - 30 SHAWNEE COMMON SW,T2Y 0R1,2.0,2.0,1.0,1385.0,condo
265000,1304 - 706 15 AVE SW,T2R 0R7,2.0,1.0,,772.0,condo
486045,146 Shawnee CM SW,T2Y 0P9,3.0,2.0,1.0,1655.0,townhouse
335900,123 MT MCKENZIE GD SE,T2Z 2P9,2.0,3.0,1.0,1238.0,townhouse
489900,91 EVANSBOROUGH CRES NW,T3P 0M3,4.0,3.0,1.0,1832.0,house
1299000,7829 8A AVE SW,T3H 1V4,3.0,2.0,1.0,3201.0,house
774000,2524 3 AVE NW,T2N 0L3,3.0,2.0,1.0,1804.0,house
249900,2211 - 310 MCKENZIE TOWNE GATE SE,T2Z 1E6,2.0,2.0,,929.0,condo
274900,109 - 3650 MARDA LINK SW,T2T 6G9,1.0,1.0,1.0,982.0,condo
262900,119 EVERSYDE PT SW,T2Y 4S4,3.0,2.0,1.0,1207.0,townhouse
420000,145 MILLVIEW SQ SW,T2Y 3Y5,4.0,2.0,1.0,1757.0,house
379900,15 SAVANNA ST NE,T3J 0W1,3.0,2.0,1.0,1302.0,townhouse
399500,1 - 1936 24A ST SW,T3E 1V3,2.0,2.0,1.0,1043.0,townhouse
650000,3328 39 ST SW,T3E 3J2,5.0,2.0,,1027.0,house
399900,2603 - 910 5 AVE SW,T2P 0C3,1.0,1.0,,775.0,condo
295500,151 AUBURN BAY CM SE,T3M 0M5,2.0,2.0,1.0,1110.0,townhouse
749900,90 PATRICK VIEW SW,T3H 3J4,3.0,3.0,1.0,2070.0,house
330000,901 - 325 3 ST SE,T2G 0T9,2.0,2.0,,767.0,condo
499900,282 PANAMOUNT CIR NW,T3K 0G9,4.0,3.0,1.0,2172.0,house
328900,409 LEGACY BV SE,T2X 3Z3,3.0,2.0,1.0,1607.0,townhouse
199900,601 - 550 RIVERFRONT AVE SE,T2G 1E5,,1.0,,352.0,condo
729900,1418 42 ST SW,T3C 1Z3,5.0,3.0,1.0,1910.0,house
1994900,6407 20 ST SW,T3E 5L4,5.0,5.0,1.0,3284.0,house
599900,5623 LODGE CRES SW,T3E 5Y8,4.0,1.0,1.0,1150.0,house
729900,605 50 AVE SW,T2S 1H6,4.0,4.0,1.0,2417.0,house
479900,46 CITYSCAPE MANOR NE,T3N 0N6,4.0,3.0,1.0,1812.0,house
93999,301 BURROUGHS CIR NE,T1Y 6K8,3.0,2.0,,1215.0,
799900,1431 2 ST NW,T2M 2W2,4.0,3.0,1.0,1617.0,house
344800,424 WHITEHILL PL NE,T1Y 3G7,3.0,1.0,1.0,1115.0,house
879000,2239 31 AVE SW,T2T 1T7,2.0,2.0,1.0,1516.0,house
340000,911 RAYNARD CRES SE,T2A 1X8,2.0,2.0,,952.0,house
184900,511 - 9800 HORTON RD SW,T2V 5B5,2.0,1.0,,856.0,condo
299000,815 WHITEHILL WAY NE,T1Y 3E8,5.0,2.0,,978.0,house
334000,105 SHERWOOD  NW,T3R 0V3,3.0,2.0,1.0,1248.0,townhouse
464900,151 SOUTHAMPTON DR SW,T2W 0V3,3.0,2.0,1.0,1740.0,house
599900,40 CARRINGVUE ST NW,T3P 1L7,3.0,2.0,1.0,2330.0,house
499900,10212 WILLOWVIEW RD SE,T2J 1P4,4.0,2.0,,1222.0,house
259000,325 Copperfield BV SE,T2Z 4Z4,2.0,2.0,1.0,1065.0,townhouse
149000,296 BURROUGHS CIR NE,T1Y 6K3,3.0,2.0,,1440.0,
298000,307 - 630 10 ST NW,T2N 1W3,1.0,1.0,,779.0,condo
389900,1412 - 95 BURMA STAR RD SW,T3E 8A9,2.0,1.0,,696.0,condo
525000,101 CRANARCH CRES SE,T3M 2J2,3.0,2.0,1.0,2045.0,house
1329900,1433 CHILD AVE NE,T2E 5E3,4.0,3.0,1.0,2700.0,house
93800,1009 - 108 3 AVE SW,T2P 0E7,,1.0,,366.0,condo
1280000,72 ROCKCLIFF GROVE NW,T3G 0C8,5.0,4.0,1.0,3028.0,house
1750000,1020 BEVERLEY BLVD SW,T2V 2C5,5.0,3.0,1.0,3152.0,house
949900,4609 16A ST SW,T2T 4L8,4.0,3.0,1.0,1813.0,house
190000,202 - 35 RICHARD CRT SW,T3E 7N9,1.0,1.0,,451.0,condo
129900,401 - 1727 54 ST SE,T2A 1B7,1.0,1.0,,626.0,condo
599900,4 BRENNER PL NW,T2L 1Z2,3.0,3.0,,1148.0,house
499000,3216 CENTRE ST N,T2E 2X6,3.0,2.0,,950.0,house
709900,61 MAHOGANY SQ SE,T3M 0T4,5.0,3.0,1.0,2543.0,house
804900,53 COACH RIDGE PT SW,T3H 4B4,1.0,1.0,1.0,1366.0,house
384999,109 - 8531 8A AVE SW,T3H 1V4,2.0,2.0,1.0,1318.0,condo
400000,1908 8 AVE SE,T2G 0N6,2.0,1.0,,787.0,house
849900,4723 VEGAS RD NW,T3A 1W2,4.0,3.0,,1430.0,house
439900,2104 - 901 10 AVE SW,T2R 0B5,2.0,2.0,,771.0,condo
149300,115 - 315 HERITAGE DR SE,T2H 1N2,2.0,1.0,1.0,856.0,condo
289000,63 REDSTONE CI NE,T3N 0M8,3.0,2.0,1.0,1309.0,townhouse
729000,711 SHAWNEE DR SW,T2Y 1V6,3.0,2.0,1.0,2372.0,house
187720,2 - 305 VILLAGE MEWS SW,T3H 2L3,2.0,2.0,,1031.0,condo
289900,9 MILLRISE LANE SW,T2Y 2C2,2.0,2.0,1.0,1469.0,house
264500,70 FALCONRIDGE CLOSE NE,T3J 1A7,5.0,2.0,1.0,944.0,house
539900,618 55 AVE SW,T2V 0G1,4.0,2.0,,928.0,house
739800,1704 - 400 EAU CLAIRE AVE SW,T2P 4X2,2.0,2.0,,1166.0,condo
187900,4315 - 215 LEGACY BLVD SE,T2X 3Z7,1.0,2.0,,654.0,condo
158000,509 - 4944 DALTON DR NW,T3A 2E6,2.0,1.0,,730.0,condo
259000,320 - 323 20 AVE SW,T2S 2G5,1.0,1.0,,495.0,condo
950000,3205 2 ST SW,T2S 1T5,3.0,1.0,,1251.0,house
209900,2 - 2415 14A ST SW,T2T 3X4,2.0,1.0,,872.0,condo
404000,61 AUTUMN TERR SE,T3M 0H3,3.0,2.0,1.0,1321.0,house
208900,2105 - 279 COPPERPOND COMMON SE,T2Z 0S4,2.0,2.0,,803.0,condo
179900,103 - 4455 C GREENVIEW DR NE,T2E 6M1,1.0,1.0,,722.0,condo
444900,208 BEACONSFIELD WAY NW,T3K 1X2,4.0,2.0,,1036.0,house
379900,104 COPPERPOND PK SE,T2Z 1K1,3.0,2.0,1.0,1590.0,house
239000,107 - 210 86 AVE SE,T2H 1N6,4.0,2.0,,1420.0,townhouse
1049888,531 36 ST SW,T3C 1P8,5.0,3.0,1.0,2746.0,house
139800,349 - 2211 19 ST NE,T2E 4Y5,2.0,1.0,,884.0,townhouse
949900,1120 18 AVE NW,T2M 0V9,4.0,3.0,1.0,2463.0,house
305000,2404 - 450 KINCORA GLEN RD NW,T3R 1S2,2.0,2.0,,794.0,condo
849900,4317 16A ST SW,T2T 4L6,4.0,3.0,1.0,1831.0,house
1179000,48 ASPEN VISTA WAY SW,T3H 0Y7,4.0,3.0,1.0,2927.0,house
229000,11342 88 ST SE,T3S 0A4,,,,,
549900,56 TUSCANY SUMMIT TERR NW,T3L 0C1,4.0,3.0,1.0,2150.0,house
289900,1508 - 1500 7 ST SW,T2R 1A7,1.0,1.0,,537.0,condo
2790000,1502 - 600 PRINCETON WAY SW,T2P 5N4,2.0,2.0,1.0,2962.0,condo
290000,56 ERIN GREEN MEWS SE,T2B 3C3,4.0,2.0,,1033.0,house
383500,7910 RANCHVIEW DR NW,T3G 1S9,4.0,2.0,,1032.0,house
635900,2743 LIONEL CRES SW,T3E 6B1,3.0,2.0,1.0,1191.0,house
517900,18 SIERRA VISTA TERR SW,T3H 3C5,4.0,3.0,,1195.0,house
183000,101 - 9800 HORTON RD SW,T2V 5B5,2.0,1.0,,816.0,condo
485900,4103 40 ST NW,T3A 0H4,4.0,2.0,1.0,1228.0,house
165000,210 - 635 4 AVE NE,T2E 0J9,1.0,1.0,,521.0,condo
528800,3416 CASCADE RD NW,T2M 4K1,4.0,2.0,,1067.0,house
345000,1091 MARCOMBE DR NE,T2A 4J4,5.0,2.0,1.0,1129.0,house
549900,120 EVERWILLOW GREEN SW,T2Y 4P1,4.0,3.0,1.0,1797.0,house
262500,423 - 550 WESTWOOD DR SW,T3C 3T9,2.0,2.0,,1298.0,condo
779000,223 HUNTINGTON PARK BAY NW,T2K 5H5,12.0,4.0,,2066.0,
339900,45 MILLRISE MEWS SW,T2Y 3C9,3.0,2.0,1.0,1176.0,house
347500,510 - 235 9A ST NW,T2N 4H7,1.0,1.0,,661.0,condo
598800,115 HAMPSHIRE CIR NW,T3A 4Y5,4.0,2.0,1.0,2092.0,house
334900,782 73 ST SW,T3H 5V9,2.0,2.0,1.0,1150.0,townhouse
639900,79 PALIS WAY SW,T2V 3V5,4.0,2.0,1.0,1684.0,house
1399000,1801 - 1501 6 ST SW,T2R 0Z7,3.0,2.0,1.0,1601.0,condo
575000,4012 36 ST NW,T2L 2A1,3.0,2.0,,1124.0,house
275000,302 - 1835 10 AVE SE,T2G 5N7,3.0,1.0,1.0,985.0,townhouse
799900,211 WILLOW RIDGE PL SE,T2J 1N2,4.0,3.0,,2263.0,house
629000,142 RED EMBERS GATE NE,T3N 1E9,4.0,4.0,,2547.0,house
204500,303 - 1335 12 AVE SW,T3C 3P7,2.0,1.0,,826.0,condo
949889,2409 1 AVE NW,T2N 0C1,4.0,3.0,1.0,2019.0,house
569900,447 ASTORIA CRES SE,T2J 0Y6,4.0,3.0,,1023.0,house
457900,156 RANCH ESTATES DR NW,T3G 1K4,3.0,2.0,1.0,1484.0,house
